id,belongs_to_collection,budget,homepage,originally_english,overview,produced_in_us,release_date,revenue,runtime,english,tagline,title,vote_average,keywords,cast,crew,red,green,blue,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Amblin Entertainment,Canal+,Columbia Pictures,Columbia Pictures Corporation,Dimension Films,DreamWorks SKG,Dune Entertainment,Fox 2000 Pictures,Fox Searchlight Pictures,Lionsgate,Metro-Goldwyn-Mayer (MGM),Miramax Films,New Line Cinema,Paramount Pictures,Regency Enterprises,Relativity Media,StudioCanal,Summit Entertainment,Touchstone Pictures,TriStar Pictures,Twentieth Century Fox Film Corporation,United Artists,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Working Title Films
9461,0,850000,0,1,A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,1,720487,90000000.0,99.0,1,Their deadly mission: to crack the forbidden island of Han!,Enter the Dragon,7.3,"['monk', 'martial arts', 'kung fu', 'temple', 'island', 'shaolin', 'martial arts tournament', 'crime lord']","['Bruce Lee', 'Sammo Hung', 'Jackie Chan']","['Lalo Schifrin', 'Jackie Chan', 'Bruce Lee']",10,10,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9462,0,130000,0,0,"Tang Lung arrives in Rome to help his cousins in the restaurant business. They are being pressured to sell their property to the syndicate, who will stop at nothing to get what they want. When Tang arrives he poses a new threat to the syndicate, and they are unable to defeat him. The syndicate boss hires the best Japanese and European martial artists to fight Tang, but he easily finishes them off.",0,720045,85000000.0,100.0,1,The Colosseum . . the battleground of Bruce Lee and Chuck Norris.,The Way of the Dragon,7.4,"['rome', 'kung fu', 'restaurant', 'chinese mafia', 'hong kong', 'gangster', 'hoodlum']","['Bruce Lee', 'Nora Miao', 'Chuck Norris']","['Bruce Lee', 'Raymond Chow', 'Joseph Koo']",9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9464,0,1500000,0,1,"Billy is released after five years in prison. In the next moment, he kidnaps teenage student Layla and visits his parents with her, pretending she is his girlfriend and they will soon marry.",1,729409,2375097.0,110.0,1,Billy Brown just got out of jail. Now he's going to serve some real time. He's going home.,Buffalo '66,7.2,"['prison', 'gambling', 'compulsive gambling']","['Vincent Gallo', 'Christina Ricci', 'Ben Gazzara']","['Lance Acord', 'Curtiss Clayton', 'James Chinlund']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9465,0,10000000,0,1,Conflict arises in the small town of Holly Springs when an old woman's death causes a variety of reactions among family and friends.,1,729776,10920544.0,118.0,1,"Welcome to Holly Springs... home of murder, mayhem and catfish enchiladas.",Cookie's Fortune,6.2,"['suicide', 'mississippi', 'small town', 'suspicion of murder', 'theatre milieu', 'theatre director']","['Glenn Close', 'Julianne Moore', 'Liv Tyler']","['Richard L. Johnson', 'Javier Bennassar', 'Robert Altman']",254,254,254,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9469,0,25000000,0,1,A basketball player's father must try to convince him to go to a college so he can get a shorter sentence.,1,729510,21567853.0,136.0,1,"The father, the son and the holy game.",He Got Game,6.7,"['prison', 'father son relationship', 'homicide', 'begnadigung', 'release from prison', 'forgiveness', 'college', 'basketball', 'independent film']","['Denzel Washington', 'Ray Allen', 'Milla Jovovich']","['Ellen Kuras', 'Wynn Thomas', 'Jon Kilik']",255,255,255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9470,0,20000000,0,0,"Set in Canton, China in the 1940s, the story revolves in a town ruled by the Axe Gang, Sing who desperately wants to become a member. He stumbles into a slum ruled by eccentric landlords who turns out to be the greatest kung-fu masters in disguise. Sing's actions eventually cause the Axe Gang and the slumlords to engage in an explosive kung-fu battle. Only one side will win and only one hero will emerge as the greatest kung-fu master of all.",0,731621,100914445.0,99.0,0,So many gangsters...so little time.,Kung Fu Hustle,7.2,"['kung fu', 'magic', 'mafia', 'defense', 'gangster', 'policeman', 'anarchic comedy']","['Stephen Chow', 'Yuen Wah', 'Yuen Qiu']","['Angie Lam', 'Poon Hang-Sang', 'Stephen Chow']",255,255,255,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9471,2,120000000,0,1,"The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.",1,731393,259175788.0,106.0,1,This summer the Angels are back.,Charlie's Angels: Full Throttle,5.2,"['robbery', 'secret identity', 'secret agent']","['Cameron Diaz', 'Drew Barrymore', 'Lucy Liu']","['John August', 'Cormac Wibberley', 'Marianne Wibberley']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9472,0,20000000,0,1,"When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all.",1,731750,167722310.0,92.0,1,Grab Life By The Ball,DodgeBall: A True Underdog Story,6.2,"['underdog', 'competition', 'bank', 'bar', 'ball', 'cheerleader', 'diet', 'wife', 'sport', 'gymnasium', 'pleite', 'fitness-studio', 'love', 'mail order bride', 'cheerleading', 'pirate', 'aftercreditsstinger', 'duringcreditsstinger']","['Vince Vaughn', 'Christine Taylor', 'Ben Stiller']","['Jeanne McCarthy', 'Theodore Shapiro', 'Gene Serdena']",255,255,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9475,0,31000000,0,1,"Charlie Simms (Chris O'Donnell) is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade (Al Pacino), a cantankerous middle-aged man who lives with his niece and her family.",1,727555,134095253.0,157.0,1,Col. Frank Slade has a very special plan for the weekend!,Scent of a Woman,7.3,"['suicide attempt', 'blindness and impaired vision', 'thanksgiving', 'boarding school', 'prank', 'colonel', 'student', 'new york city', 'tears', 'change of heart', 'ex military']","['Al Pacino', ""Chris O'Donnell"", 'James Rebhorn']","['Martin Brest', 'Giovanni Arpino', 'Bo Goldman']",246,245,243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9476,0,65000000,0,1,"William Thatcher, a peasant, is sent to apprentice with a Knight named Hector as a young boy. Urged by his father to ""change his Stars"", he assumes Sir Hector's place in a tournament when Hector dies in the middle of it. He wins. With the other apprentices, he trains and assumes the title of Sir Ulrich von Lichtenstein.",1,730616,117487473.0,132.0,1,He Will Rock You,A Knight's Tale,6.6,"['poetry', 'knight', 'tournament', 'duel', 'torture', 'writer', 'impostor', 'church', 'game', 'jousting', 'aftercreditsstinger']","['Heath Ledger', 'Rufus Sewell', 'Shannyn Sossamon']","['Mark Holding', 'Francine Maisler', 'Carter Burwell']",12,13,15,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9477,0,120000000,0,1,"The story of the Arthurian legend, based on the 'Sarmatian hypothesis' which contends that the legend has a historical nucleus in the Sarmatian heavy cavalry troops stationed in Britain, and that the Roman-British military commander, Lucius Artorius Castus is the historical person behind the legend.",1,731769,203567857.0,126.0,1,Rule Your Fate.,King Arthur,6.1,"['merlin', 'king arthur', 'sir lancelot', 'guinevere']","['Clive Owen', 'Ioan Gruffudd', 'Keira Knightley']","['Dan Weil', 'Jerry Bruckheimer', 'Ronna Kress']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9479,0,18000000,0,1,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",1,727845,75634409.0,76.0,1,A ghoulish tale with wicked humor & stunning animation.,The Nightmare Before Christmas,7.6,"['holiday', 'fire', 'santa claus', 'magic', 'halloween', 'skeleton', 'musical', 'christmas tree', 'fall from height', 'woods', 'animation', 'pumpkin', 'jack o lantern', 'saving christmas', 'christmas']","['Danny Elfman', 'Chris Sarandon', ""Catherine O'Hara""]","['Tim Burton', 'Danny Elfman', 'Denise Di Novi']",16,16,24,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9480,0,78000000,1,1,"He dwells in a world of eternal night, but the blackness is filled with sounds and scents, tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind, his other four senses function with superhuman sharpness. By day, Murdock represents the downtrodden. At night he is Daredevil, a masked vigilante stalking the dark streets of the city, a relentless avenger of justice.",1,731260,179179718.0,103.0,1,A Guardian Devil,Daredevil,5.0,"['blindness and impaired vision', 'narration', 'marvel comic', 'superhero', 'daredevil', 'hazardous waste', 'mob hit', 'duringcreditsstinger']","['Ben Affleck', 'Jennifer Garner', 'Colin Farrell']","['Mark Steven Johnson', 'Avi Arad', 'Gary Foster']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9481,0,73000000,0,1,"Rookie cop, Amelia Donaghy reluctantly teams with Lincoln Rhyme – formerly the department's top homicide detective but now paralyzed as a result of a spinal injury – to catch a grisly serial killer dubbed 'The Bone Collector'. The murderer's special signature is to leave tantalizing clues based on the grim remains of his crimes.",1,730062,151493655.0,118.0,1,Serial killer vs. forensic genius,The Bone Collector,6.5,"['paraplegic', 'investigation', 'psychopath']","['Denzel Washington', 'Angelina Jolie', 'Queen Latifah']","['Dan Jinks', 'Martin Bregman', 'William Hoy']",4,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9482,0,90000000,0,1,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",1,728474,113493481.0,96.0,1,"In the future, one man is the law.",Judge Dredd,5.4,"['judge', 'post-apocalyptic', 'dystopia', 'based on comic', 'police officer', 'based on graphic novel', 'frame up', 'dystopic future', 'framed for murder', 'gene', 'prosthetic limb', 'post holocaust', 'dna testing', 'dredd', '2000 ad']","['Sylvester Stallone', 'Diane Lane', 'Armand Assante']","['Danny Cannon', 'John Wagner', 'Carlos Ezquerra']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9486,2,40000000,0,1,Rowan plays the eponymous lead character in a spoof spy thriller. During the course of the story we follow our hero as he attempts to single-handedly save the country from falling into the hands of a despot.,0,731311,160583018.0,88.0,1,"He knows no fear, he knows no danger, he knows nothing.",Johnny English,6.0,"['spy', 'hero', 'queen', 'intelligence', 'coronation', 'funeral', 'secret agent', 'queen elisabeth ii', 'weapon', 'spoof', 'explosion', 'agent', 'pen', 'duringcreditsstinger']","['Rowan Atkinson', 'John Malkovich', 'Natalie Imbruglia']","['Remi Adefarasin', 'Ed Shearmur', 'Tim Bevan']",255,255,255,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9487,0,120000000,1,1,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",1,729718,363258859.0,95.0,1,An epic presentation of miniature proportions.,A Bug's Life,6.8,"['winter', 'fight', 'ant', 'invention', 'collector', 'ant-hill', 'kids and family', 'grass', 'duringcreditsstinger']","['Kevin Spacey', 'Julia Louis-Dreyfus', 'Hayden Panettiere']","['Andrew Stanton', 'Lee Unkrich', 'John Lasseter']",104,159,66,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9488,4,38000000,0,1,"Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day.",1,731069,119723358.0,100.0,1,Little Spies. Big Attitudes,Spy Kids 2: The Island of Lost Dreams,5.3,"['spy', 'experiment', 'island', 'secret organization', 'wretch', 'weapon', 'rivalry', 'scientist']","['Antonio Banderas', 'Carla Gugino', 'Alexa PenaVega']","['Robert Rodriguez', 'Elizabeth Avellan', 'Bob Weinstein']",0,28,32,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9489,0,65000000,1,1,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet – both blissfully unaware that he's putting her out of business.",1,729740,250821495.0,119.0,1,Someone you pass on the street may already be the love of your life.,You've Got Mail,6.3,"['romantic comedy', 'online dating', 'woman director']","['Tom Hanks', 'Meg Ryan', 'Katie Sagona']","['Francine Maisler', 'George Fenton', 'Chris Newman']",252,252,252,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9490,0,8000000,0,1,"Three lovable party buds try to bail their friend out of jail. But just when the guys have mastered a plan, everything comes dangerously close to going up in smoke.",1,729405,17460020.0,82.0,1,They'll do anything to save their best bud.,Half Baked,6.4,"['smoking', 'company', 'marijuana', 'drug', 'woman director']","['Dave Chappelle', 'Tommy Chong', 'Harland Williams']","['Dave Chappelle', 'Steven Bernstein', 'Don Zimmerman']",1,120,188,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9493,0,15000000,0,1,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.,1,726080,216614388.0,107.0,1,Only their mother can tell them apart.,Twins,5.7,"['perfection', 'delivery', 'low intelligence', 'jet engine', 'twins separated at birth', 'artist colony', 'same habits', 'biological experiment', 'opposites', 'catholic orphanage']","['Arnold Schwarzenegger', 'Danny DeVito', 'Kelly Preston']","['Ivan Reitman', 'Michael C. Gross', 'Joe Medjuck']",203,206,215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9494,1,7500000,0,1,"Mollie is a single working mother who's out to find the perfect father for her child. Her baby, Mikey, prefers James, a cab driver turned babysitter who has what it takes to make them both happy. But Mollie won't even consider James. It's going to take all the tricks a baby can think of to bring them together before it's too late",1,726387,296000000.0,93.0,1,"He's hip, he's cool, and he's only 3 months old.",Look Who's Talking,5.8,"['single parent', 'baby', 'pregnancy', 'duringcreditsstinger', 'woman director', 'talking baby']","['John Travolta', 'Kirstie Alley', 'Olympia Dukakis']","['Amy Heckerling', 'Jonathan D. Krane', 'David Kitay']",254,254,254,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9495,2,15000000,0,1,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven -- watched over by a hypnotic crow -- returns from the grave to exact revenge.",1,728059,94000000.0,102.0,1,Real love is forever.,The Crow,7.3,"['halloween', 'arson', 'detroit']","['Brandon Lee', 'Rochelle Davis', 'Ernie Hudson']","['Suzanne Smith', 'Dariusz Wolski', 'Alex McDowell']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9502,4,130000000,1,1,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",1,733197,631744560.0,90.0,1,Prepare for awesomeness.,Kung Fu Panda,6.9,"['china', 'martial arts', 'kung fu', 'mentor', 'snake', 'restaurant', 'shop', 'strong woman', 'bravery', 'tiger', 'turtle', 'panda', 'sensei', 'anthropomorphism', 'fighting', 'ancient china', 'monkey', 'master', 'destiny', 'evil', 'aftercreditsstinger', 'monkey warrior', 'noodle']","['Jack Black', 'Dustin Hoffman', 'Angelina Jolie']","['Hans Zimmer', 'John Powell', 'Mark Osborne']",0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9504,0,12500000,0,1,"Glengarry Glen Ross, follows the lives of four unethical Chicago real estate agents who are prepared to go to any lengths (legal or illegal) to unload undesirable real estate on unwilling prospective buyers.",1,727456,10725228.0,100.0,1,Lie. Cheat. Steal. All in a day’s work.,Glengarry Glen Ross,7.5,"['robbery', 'office', 'shop', 'estate agent', 'company', 'contest', 'cowardliness', 'cult film', 'real estate', 'pressure', 'neo-noir']","['Al Pacino', 'Jack Lemmon', 'Alec Baldwin']","['James Foley', 'David Mamet', 'Joseph M. Caracciolo Jr.']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9506,0,75000000,0,1,"After a small misunderstanding aboard an airplane escalates out of control, timid businessman Dave Buznik is ordered by the court to undergo anger management therapy at the hands of specialist Dr. Buddy Rydell. But when Buddy steps up his aggressive treatment by moving in, Dave goes from mild to wild as the unorthodox treatment wreaks havoc with his life.",1,731316,195745823.0,106.0,1,Feel the Love.,Anger Management,5.9,"['penalty', 'therapist', 'psychology', 'aggression', 'rage', 'anger', 'anger management']","['Adam Sandler', 'Jack Nicholson', 'Luis Guzmán']","['Jeff Gourson', 'Donald McAlpine', 'Barry Bernardi']",255,255,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
